project,release,maven_reuse,maven_release,class_count,cbo_sum,cbo_average,cbo_stdev,cbo_median,cbo_min,cbo_max,nosi_sum,nosi_average,nosi_stdev,nosi_median,nosi_min,nosi_max,anonymousClassesQty_sum,anonymousClassesQty_average,anonymousClassesQty_stdev,anonymousClassesQty_median,anonymousClassesQty_min,anonymousClassesQty_max,stringLiteralsQty_sum,stringLiteralsQty_average,stringLiteralsQty_stdev,stringLiteralsQty_median,stringLiteralsQty_min,stringLiteralsQty_max,loc_sum,loc_average,loc_stdev,loc_median,loc_min,loc_max,lcc_sum,lcc_average,lcc_stdev,lcc_median,lcc_min,lcc_max,logStatementsQty_sum,logStatementsQty_average,logStatementsQty_stdev,logStatementsQty_median,logStatementsQty_min,logStatementsQty_max,staticMethodsQty_sum,staticMethodsQty_average,staticMethodsQty_stdev,staticMethodsQty_median,staticMethodsQty_min,staticMethodsQty_max,synchronizedFieldsQty_sum,synchronizedFieldsQty_average,synchronizedFieldsQty_stdev,synchronizedFieldsQty_median,synchronizedFieldsQty_min,synchronizedFieldsQty_max,numbersQty_sum,numbersQty_average,numbersQty_stdev,numbersQty_median,numbersQty_min,numbersQty_max,lcom_sum,lcom_average,lcom_stdev,lcom_median,lcom_min,lcom_max,finalFieldsQty_sum,finalFieldsQty_average,finalFieldsQty_stdev,finalFieldsQty_median,finalFieldsQty_min,finalFieldsQty_max,loopQty_sum,loopQty_average,loopQty_stdev,loopQty_median,loopQty_min,loopQty_max,protectedFieldsQty_sum,protectedFieldsQty_average,protectedFieldsQty_stdev,protectedFieldsQty_median,protectedFieldsQty_min,protectedFieldsQty_max,returnQty_sum,returnQty_average,returnQty_stdev,returnQty_median,returnQty_min,returnQty_max,staticFieldsQty_sum,staticFieldsQty_average,staticFieldsQty_stdev,staticFieldsQty_median,staticFieldsQty_min,staticFieldsQty_max,variablesQty_sum,variablesQty_average,variablesQty_stdev,variablesQty_median,variablesQty_min,variablesQty_max,tryCatchQty_sum,tryCatchQty_average,tryCatchQty_stdev,tryCatchQty_median,tryCatchQty_min,tryCatchQty_max,modifiers_sum,modifiers_average,modifiers_stdev,modifiers_median,modifiers_min,modifiers_max,publicFieldsQty_sum,publicFieldsQty_average,publicFieldsQty_stdev,publicFieldsQty_median,publicFieldsQty_min,publicFieldsQty_max,privateFieldsQty_sum,privateFieldsQty_average,privateFieldsQty_stdev,privateFieldsQty_median,privateFieldsQty_min,privateFieldsQty_max,uniqueWordsQty_sum,uniqueWordsQty_average,uniqueWordsQty_stdev,uniqueWordsQty_median,uniqueWordsQty_min,uniqueWordsQty_max,protectedMethodsQty_sum,protectedMethodsQty_average,protectedMethodsQty_stdev,protectedMethodsQty_median,protectedMethodsQty_min,protectedMethodsQty_max,totalFieldsQty_sum,totalFieldsQty_average,totalFieldsQty_stdev,totalFieldsQty_median,totalFieldsQty_min,totalFieldsQty_max,defaultFieldsQty_sum,defaultFieldsQty_average,defaultFieldsQty_stdev,defaultFieldsQty_median,defaultFieldsQty_min,defaultFieldsQty_max,innerClassesQty_sum,innerClassesQty_average,innerClassesQty_stdev,innerClassesQty_median,innerClassesQty_min,innerClassesQty_max,assignmentsQty_sum,assignmentsQty_average,assignmentsQty_stdev,assignmentsQty_median,assignmentsQty_min,assignmentsQty_max,abstractMethodsQty_sum,abstractMethodsQty_average,abstractMethodsQty_stdev,abstractMethodsQty_median,abstractMethodsQty_min,abstractMethodsQty_max,comparisonsQty_sum,comparisonsQty_average,comparisonsQty_stdev,comparisonsQty_median,comparisonsQty_min,comparisonsQty_max,maxNestedBlocksQty_sum,maxNestedBlocksQty_average,maxNestedBlocksQty_stdev,maxNestedBlocksQty_median,maxNestedBlocksQty_min,maxNestedBlocksQty_max,finalMethodsQty_sum,finalMethodsQty_average,finalMethodsQty_stdev,finalMethodsQty_median,finalMethodsQty_min,finalMethodsQty_max,lambdasQty_sum,lambdasQty_average,lambdasQty_stdev,lambdasQty_median,lambdasQty_min,lambdasQty_max,tcc_sum,tcc_average,tcc_stdev,tcc_median,tcc_min,tcc_max,rfc_sum,rfc_average,rfc_stdev,rfc_median,rfc_min,rfc_max,totalMethodsQty_sum,totalMethodsQty_average,totalMethodsQty_stdev,totalMethodsQty_median,totalMethodsQty_min,totalMethodsQty_max,synchronizedMethodsQty_sum,synchronizedMethodsQty_average,synchronizedMethodsQty_stdev,synchronizedMethodsQty_median,synchronizedMethodsQty_min,synchronizedMethodsQty_max,parenthesizedExpsQty_sum,parenthesizedExpsQty_average,parenthesizedExpsQty_stdev,parenthesizedExpsQty_median,parenthesizedExpsQty_min,parenthesizedExpsQty_max,dit_sum,dit_average,dit_stdev,dit_median,dit_min,dit_max,visibleFieldsQty_sum,visibleFieldsQty_average,visibleFieldsQty_stdev,visibleFieldsQty_median,visibleFieldsQty_min,visibleFieldsQty_max,publicMethodsQty_sum,publicMethodsQty_average,publicMethodsQty_stdev,publicMethodsQty_median,publicMethodsQty_min,publicMethodsQty_max,defaultMethodsQty_sum,defaultMethodsQty_average,defaultMethodsQty_stdev,defaultMethodsQty_median,defaultMethodsQty_min,defaultMethodsQty_max,privateMethodsQty_sum,privateMethodsQty_average,privateMethodsQty_stdev,privateMethodsQty_median,privateMethodsQty_min,privateMethodsQty_max,wmc_sum,wmc_average,wmc_stdev,wmc_median,wmc_min,wmc_max,mathOperationsQty_sum,mathOperationsQty_average,mathOperationsQty_stdev,mathOperationsQty_median,mathOperationsQty_min,mathOperationsQty_max
lz4-java,1.4.1,61,"Jan, 2018",80,333,4.1625,3.566524209,3,0,17,419,5.2375,8.097888067,1.5,0,39,10,0.125,0.536632727,0,0,3,199,2.4875,5.219228688,0,0,33,4505,56.3125,74.47395157,24.5,0,338,-4,-0.0625,0.243975018,0,-1,0,0,0,0,0,0,0,154,1.925,4.3480681,0,0,20,0,0,0,0,0,0,2428,30.35,188.8152335,2.5,0,1692,1653,20.6625,44.76745646,1,0,325,128,1.6,3.81403139,0,0,23,99,1.2375,3.304173617,0,0,21,87,1.0875,2.377072713,0,0,12,254,3.175,4.03081485,2,0,19,170,2.125,4.2556738,1,0,23,662,8.275,14.55237159,3,0,91,79,0.9875,5.242218465,0,0,45,12614,157.675,367.2603593,1,-1,1034,91,1.1375,3.145194244,0,0,23,12,0.15,0.392976309,0,0,2,3592,44.9,48.52445553,27.5,0,229,13,0.1625,0.462348162,0,0,3,10,0.125,0.559724164,0,0,3,0,0,0,0,0,0,20,0.25,0.626422432,0,0,4,915,11.4375,18.39705793,4,0,97,417,5.2125,4.995425122,4,0,23,125,1.5625,3.141569994,0,0,19,75,0.9375,1.172941234,0,0,5,18,0.225,0.674583791,0,0,3,0,0,0,0,0,0,-4,-0.0625,0.243975018,0,-1,0,802,10.025,13.1138877,6,0,66,463,5.7875,5.676274741,4,0,26,22,0.275,1.043060249,0,0,6,143,1.7875,4.513534499,0,0,33,124,1.55,1.017567215,1,0,7,71,0.8875,3.105706263,0,0,23,306,3.825,5.010811097,2,0,23,94,1.175,2.95440028,0,0,14,50,0.625,1.390519437,0,0,7,936,11.7,15.2227345,7,0,78,422,5.275,9.469437848,1,0,40
mapdb,1.0.8,38,"Jul, 2015",476,2106,4.424369748,5.293944368,3,0,43,2150,4.516806723,12.44819713,1,0,117,137,0.287815126,1.299043638,0,0,16,3847,8.081932773,40.1917458,0,0,604,59100,124.1596639,620.1477173,19.5,0,11252,-17,-0.055555556,0.229436627,0,-1,0,102,0.214285714,2.503951764,0,0,47,172,0.361344538,1.460964886,0,0,16,0,0,0,0,0,0,10976,23.05882353,128.4885115,2,0,2304,29348,61.65546218,329.4035231,0,0,4560,567,1.191176471,3.268865228,0,0,31,2090,4.390756303,33.3554168,0,0,629,143,0.300420168,0.960306876,0,0,9,2007,4.216386555,10.70923971,1,0,104,1200,2.521008403,9.407588193,0,0,174,7725,16.2289916,57.93172097,3,0,948,1480,3.109243697,30.23613451,0,0,544,18694,39.27310924,184.4749619,1,-1,1034,211,0.443277311,1.803778775,0,0,19,87,0.182773109,1.267487145,0,0,18,20388,42.83193277,64.83583406,19.5,0,583,265,0.556722689,2.394497415,0,0,29,63,0.132352941,1.895513687,0,0,38,445,0.93487395,3.348835176,0,0,31,164,0.344537815,1.388293764,0,0,14,14299,30.03991597,206.6219545,4,0,3989,3348,7.033613445,14.12600902,3,0,156,1754,3.68487395,12.46761963,0,0,122,557,1.170168067,1.432859773,1,0,12,48,0.100840336,0.974581869,0,0,17,0,0,0,0,0,0,-17,-0.055555556,0.229436627,0,-1,0,5883,12.3592437,21.72563702,4,0,168,3469,7.287815126,14.51558649,3,0,156,68,0.142857143,0.922565889,0,0,10,1894,3.978991597,21.67830785,0,0,330,689,1.447478992,1.073790115,1,0,12,525,1.102941176,8.749851834,0,0,174,2875,6.039915966,12.96166344,2,0,154,194,0.407563025,1.592702287,0,0,19,135,0.283613445,1.603097124,0,0,31,10275,21.58613445,90.28769769,4,0,1525,2654,5.575630252,23.51645683,0,0,295
maven,2.2.1,,,440,2221,5.047727273,7.314914045,3,0,68,920,2.090909091,8.752528256,0,0,100,30,0.068181818,0.76654796,0,0,15,5383,12.23409091,39.23693836,1,0,491,27726,63.01363636,139.4378391,17,0,1172,79.70707703,0.230367275,0.413749025,0,-1,1,240,0.545454545,3.033259412,0,0,34,178,0.404545455,2.949843017,0,0,57,0,0,0,0,0,0,1042,2.368181818,9.937888491,0,0,141,35935,81.67045455,890.8497763,1,0,18385,266,0.604545455,2.087598106,0,0,31,384,0.872727273,3.499063567,0,0,42,618,1.404545455,3.49356418,0,0,44,1397,3.175,8.879800348,1,0,122,812,1.845454545,4.117159743,1,0,47,4935,11.21590909,27.81530726,2,0,248,258,0.586363636,2.463731536,0,0,24,19365,44.01136364,202.9958366,1,-1,1034,160,0.363636364,1.876492986,0,0,31,78,0.177272727,1.61581924,0,0,31,19703,44.77954545,54.5808968,25,0,417,145,0.329545455,1.514708381,0,0,21,6,0.013636364,0.15030858,0,0,2,30,0.068181818,0.657798055,0,0,12,24,0.054545455,0.289099257,0,0,3,6088,13.83636364,34.52470042,2,0,298,2581,5.865909091,11.52229577,3,0,188,1237,2.811363636,9.834547351,0,0,87,430,0.977272727,1.688614377,0,0,13,7,0.015909091,0.142293581,0,0,2,0,0,0,0,0,0,66.79788715,0.193057477,0.375095033,0,-1,1,6453,14.66590909,33.59981182,6,0,308,2959,6.725,12.63016285,4,0,194,14,0.031818182,0.259465657,0,0,3,289,0.656818182,3.103080821,0,0,33,784,1.781818182,0.934110061,2,0,5,86,0.195454545,0.946388543,0,0,14,2075,4.715909091,10.73341159,2,0,173,358,0.813636364,3.395936934,0,0,46,381,0.865909091,3.264738314,0,0,38,6063,13.77954545,32.88156479,4,0,355,848,1.927272727,6.031366895,0,0,54
maven,3.3.9,,,1098,6085,5.634259259,7.52312052,3,0,72,1704,1.577777778,5.689809002,0,0,88,47,0.043518519,0.293511276,0,0,4,8549,7.915740741,43.68466213,0,0,1212,54826,50.76481481,105.0723845,20,0,1842,218.7340229,0.262585862,0.471990491,0,-1,1,335,0.310185185,2.044701546,0,0,37,320,0.296296296,1.2445191,0,0,18,0,0,0,0,0,0,2246,2.07962963,9.642985314,0,0,206,90681,83.96388889,882.4515191,1,0,20910,677,0.626851852,1.801199604,0,0,33,804,0.744444444,2.333911398,0,0,38,1529,1.415740741,3.16964466,0,0,50,3774,3.494444444,7.750270806,1,0,118,1971,1.825,3.622338913,1,0,50,7593,7.030555556,16.21490269,2,0,253,413,0.382407407,1.483010283,0,0,18,29794,27.58703704,159.8685043,1,-1,1032,260,0.240740741,1.39886337,0,0,33,161,0.149074074,1.285478557,0,0,33,47129,43.63796296,40.79998732,33,0,423,559,0.517592593,6.464680238,0,0,204,7,0.006481481,0.100759993,0,0,2,55,0.050925926,0.445551666,0,0,12,101,0.093518519,0.423536711,0,0,6,9384,8.688888889,20.25466837,3,0,271,6346,5.875925926,11.95300398,3,0,205,2376,2.2,9.06432578,0,0,228,1000,0.925925926,1.420775961,0,0,13,12,0.011111111,0.121264066,0,0,2,0,0,0,0,0,0,177.8237664,0.213473909,0.429301038,0,-1,1,12791,11.84351852,25.22305598,4,0,401,7064,6.540740741,12.46497251,4,0,205,12,0.011111111,0.13569123,0,0,3,567,0.525,3.267403676,0,0,92,1701,1.575,0.894802726,1,0,5,226,0.209259259,1.078351902,0,0,15,4781,4.426851852,9.442093225,2,0,165,999,0.925,4.39320026,0,0,109,725,0.671296296,2.096448779,0,0,30,12809,11.86018519,28.54367396,5,0,641,1453,1.34537037,4.575610976,0,0,75
minimal-json,0.9.4,219,"Jul, 2015",107,343,3.205607477,3.089050406,2,0,14,516,4.822429907,16.99934132,0,0,155,48,0.448598131,1.879550553,0,0,12,1155,10.79439252,42.13628793,0,0,307,5238,48.95327103,91.6759452,14,0,637,-6,-0.095238095,0.295901341,0,-1,0,0,0,0,0,0,0,81,0.757009346,2.248022701,0,0,17,0,0,0,0,0,0,627,5.859813084,18.92709379,0,0,133,4715,44.06542056,181.6783531,0,0,1596,52,0.485981308,1.27652599,0,0,10,85,0.794392523,2.505609999,0,0,21,91,0.85046729,1.800438827,0,0,12,302,2.822429907,6.662784681,0,0,39,113,1.056074766,2.022662992,0,0,12,484,4.523364486,8.197268061,0,0,46,12,0.112149533,0.419503363,0,0,3,3149,29.42990654,169.9103044,0,-1,1025,24,0.224299065,1.002905319,0,0,9,10,0.093457944,0.466474337,0,0,3,3124,29.19626168,43.69802881,17,0,255,28,0.261682243,1.362132406,0,0,12,1,0.009345794,0.096673649,0,0,1,1,0.009345794,0.096673649,0,0,1,7,0.065420561,0.283875738,0,0,2,511,4.775700935,8.739746997,0,0,47,823,7.691588785,16.47720622,3,0,128,132,1.23364486,3.140062009,0,0,21,57,0.53271028,0.80467686,0,0,3,6,0.056074766,0.408212294,0,0,4,0,0,0,0,0,0,-6,-0.095238095,0.295901341,0,-1,0,817,7.635514019,12.87559672,2,0,74,898,8.392523364,16.92032216,3,0,129,0,0,0,0,0,0,11,0.102803738,0.410581259,0,0,2,142,1.327102804,0.595196193,1,0,4,11,0.102803738,0.410581259,0,0,2,760,7.102803738,16.49410105,1,0,128,35,0.327102804,0.762019424,0,0,4,75,0.700934579,2.933910242,0,0,27,1224,11.43925234,21.41247105,4,0,139,84,0.785046729,2.635132868,0,0,20
mockito-all,1.10.19,4908,"Dec, 2014",1493,6015,4.028801072,4.704951584,2,0,59,4856,3.252511721,12.10343611,0,0,304,151,0.101138647,0.628697142,0,0,16,4922,3.296718017,15.38190229,0,0,377,51358,34.39919625,86.74369846,12,0,1672,229.3891157,0.235270888,0.667435623,0.022222223,-1,1,24,0.016075017,0.219086269,0,0,6,588,0.39383791,3.152345323,0,0,69,0,0,0,0,0,0,5340,3.576691226,23.79357818,0,0,482,35086,23.5003349,255.6384785,0,0,5253,965,0.646349632,2.432365628,0,0,40,677,0.453449431,2.597433092,0,0,64,1371,0.918285332,2.28558116,0,0,41,2810,1.882116544,6.148369545,0,0,94,2327,1.558606832,6.298970186,1,0,202,5941,3.979236437,12.03286263,1,0,202,499,0.33422639,1.324703678,0,0,21,49213,32.96249163,175.0842997,1,-1,1033,604,0.404554588,2.202492043,0,0,35,258,0.17280643,1.393545044,0,0,35,48505,32.48827863,54.40086197,18,0,1169,193,0.129269926,0.638389239,0,0,10,2,0.001339585,0.03658807,0,0,1,45,0.030140656,0.318806915,0,0,9,436,0.292029471,1.071403564,0,0,13,7562,5.064969859,23.02112764,1,0,510,5605,3.754186202,7.081713146,2,0,103,1747,1.170127261,7.739508495,0,0,221,771,0.516409913,0.93589714,0,0,9,49,0.032819826,0.301239429,0,0,6,0,0,0,0,0,0,204.9669667,0.21022253,0.650559839,0.022222223,-1,1,9287,6.220361688,11.5348435,2,0,149,6105,4.089082384,7.532910458,2,0,107,15,0.010046885,0.129054348,0,0,3,728,0.487608841,3.364678215,0,0,94,2490,1.667782987,1.200206741,1,0,18,653,0.437374414,5.500877002,0,0,202,4649,3.113864702,6.351977326,1,0,102,748,0.501004689,3.085385478,0,0,103,515,0.344943068,1.306139945,0,0,24,11453,7.671131949,24.1305865,2,0,494,1300,0.870730074,7.824569938,0,0,206
mockito-core,1.10.19,5537,"Dec, 2014",1493,6015,4.028801072,4.704951584,2,0,59,4856,3.252511721,12.10343611,0,0,304,151,0.101138647,0.628697142,0,0,16,4922,3.296718017,15.38190229,0,0,377,51358,34.39919625,86.74369846,12,0,1672,-148,-0.151794872,0.359006099,0,-1,0,24,0.016075017,0.219086269,0,0,6,588,0.39383791,3.152345323,0,0,69,0,0,0,0,0,0,5340,3.576691226,23.79357818,0,0,482,35086,23.5003349,255.6384785,0,0,5253,965,0.646349632,2.432365628,0,0,40,677,0.453449431,2.597433092,0,0,64,1371,0.918285332,2.28558116,0,0,41,2810,1.882116544,6.148369545,0,0,94,2327,1.558606832,6.298970186,1,0,202,5941,3.979236437,12.03286263,1,0,202,499,0.33422639,1.324703678,0,0,21,49213,32.96249163,175.0842997,1,-1,1033,604,0.404554588,2.202492043,0,0,35,258,0.17280643,1.393545044,0,0,35,48505,32.48827863,54.40086197,18,0,1169,193,0.129269926,0.638389239,0,0,10,2,0.001339585,0.03658807,0,0,1,45,0.030140656,0.318806915,0,0,9,436,0.292029471,1.071403564,0,0,13,7562,5.064969859,23.02112764,1,0,510,5605,3.754186202,7.081713146,2,0,103,1747,1.170127261,7.739508495,0,0,221,771,0.516409913,0.93589714,0,0,9,49,0.032819826,0.301239429,0,0,6,0,0,0,0,0,0,-148,-0.151794872,0.359006099,0,-1,0,9287,6.220361688,11.5348435,2,0,149,6105,4.089082384,7.532910458,2,0,107,15,0.010046885,0.129054348,0,0,3,728,0.487608841,3.364678215,0,0,94,2490,1.667782987,1.200206741,1,0,18,653,0.437374414,5.500877002,0,0,202,4649,3.113864702,6.351977326,1,0,102,748,0.501004689,3.085385478,0,0,103,515,0.344943068,1.306139945,0,0,24,11453,7.671131949,24.1305865,2,0,494,1300,0.870730074,7.824569938,0,0,206
mockito-kotlin,1.5.0,107,"Jun, 2017",0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mockito-kotlin,2.1.0,,,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mockk,1.9.3,213,"Mar, 2019",50,162,3.24,5.597229635,1,0,27,20,0.4,0.728431359,0,0,3,1,0.02,0.141421356,0,0,1,74,1.48,4.441180207,0,0,23,1504,30.08,63.65655296,9.5,0,300,-1,-0.038461538,0.196116135,0,-1,0,0,0,0,0,0,0,17,0.34,0.688387646,0,0,2,0,0,0,0,0,0,179,3.58,13.34180173,1,0,71,39,0.78,1.555634919,0,0,8,18,0.36,1.045105209,0,0,6,8,0.16,0.509501557,0,0,3,24,0.48,1.460220839,0,0,8,81,1.62,2.891860499,0,0,14,46,0.92,1.782454167,0,0,8,122,2.44,5.686216776,0,0,26,7,0.14,0.756198872,0,0,5,5446,108.92,310.4121579,8,-1,1032,10,0.2,0.606091527,0,0,3,0,0,0,0,0,0,840,16.8,23.34479796,5,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.66,2.882813252,0,0,15,185,3.7,7.296210926,2,0,34,142,2.84,4.268345758,1.5,0,20,46,0.92,1.793867103,0,0,7,32,0.64,0.942424143,0,0,3,5,0.1,0.46291005,0,0,3,0,0,0,0,0,0,-1,-0.038461538,0.196116135,0,-1,0,201,4.02,9.164015696,1.5,0,48,160,3.2,4.878106023,2,0,23,0,0,0,0,0,0,9,0.18,0.560247759,0,0,2,100,2,1.829464068,1.5,0,10,22,0.44,1.214873807,0,0,4,135,2.7,4.338955014,1,0,20,6,0.12,0.328260723,0,0,1,19,0.38,0.830293776,0,0,3,232,4.64,6.327007224,2,0,29,8,0.16,0.37032804,0,0,1
mockrunner,1.0.6,0,"Mar, 2015",909,3998,5.388140162,6.673634918,3,0,53,1221,1.645552561,6.894205387,0,0,107,70,0.094339623,0.607417296,0,0,8,12422,16.74123989,108.703824,0,0,2712,64331,86.69946092,191.412725,30,0,2070,-83,-0.123695976,0.329479993,0,-1,0,19,0.025606469,0.353340483,0,0,8,160,0.215633423,1.442322806,0,0,19,0,0,0,0,0,0,8347,11.24932615,60.30913251,0,0,1047,190229,256.3733154,3093.126512,0,0,75297,83,0.111859838,0.876839215,0,0,19,416,0.5606469,2.125219966,0,0,26,1485,2.001347709,6.988229805,1,0,172,4526,6.099730458,19.93012828,1,0,343,1620,2.18328841,7.10506014,1,0,172,6775,9.130727763,23.84713801,3,0,297,916,1.234501348,6.364246959,0,0,141,40427,54.48382749,225.7432507,1,-1,1033,94,0.126684636,0.911829325,0,0,19,65,0.087601078,0.810945642,0,0,19,32312,43.54716981,47.23316056,28,0,348,1377,1.855795148,14.37259961,0,0,221,106,0.142857143,2.252860573,0,0,52,13,0.017520216,0.197050577,0,0,3,180,0.242587601,0.966604469,0,0,12,9460,12.74932615,33.21478328,4,0,438,7500,10.10781671,25.88538463,4,0,388,1890,2.547169811,14.39072318,0,0,323,557,0.750673854,1.166835151,0,0,10,23,0.030997305,0.280463906,0,0,6,0,0,0,0,0,0,-83,-0.123695976,0.329479993,0,-1,0,10381,13.99056604,26.73403099,5,0,308,8026,10.81671159,26.68310238,4,0,390,123,0.165768194,3.301455638,0,0,87,860,1.15902965,5.246582912,0,0,89,1238,1.668463612,1.024953209,1,0,12,57,0.076819407,1.058747569,0,0,25,6116,8.242587601,21.84951397,3.5,0,388,4,0.005390836,0.116043855,0,0,3,529,0.712938005,3.31964581,0,0,71,13263,17.87466307,48.80379268,6,0,671,1111,1.497304582,9.876531611,0,0,213
mongo-java-driver,3.2.2,104,"Feb, 2016",1494,10205,6.928038018,8.2480388,4,0,101,4090,2.7766463,7.628407855,0,0,117,362,0.245756959,1.076880301,0,0,18,8488,5.762389681,20.59981724,1,0,404,67728,45.9796334,84.64748429,18,0,1113,-49,-0.048951049,0.215873571,0,-1,0,132,0.089613035,0.724273943,0,0,17,675,0.458248473,2.798204282,0,0,52,0,0,0,0,0,0,5521,3.748133062,20.25073062,0,0,500,74805,50.78411405,333.0236329,0,0,9782,1639,1.11269518,2.504519366,0,0,40,553,0.375424304,1.299924318,0,0,14,2244,1.523421589,3.074421335,0,0,34,5921,4.019687712,8.755604923,1,0,137,2450,1.663272234,3.449458747,0,0,40,6314,4.286490156,10.16805463,1,0,180,477,0.323828921,1.993967397,0,0,62,67116,45.56415479,203.8366817,1,-1,1036,378,0.256619145,1.559289738,0,0,40,161,0.109300747,1.433631984,0,0,40,63278,42.95858792,51.33614495,27,0,616,476,0.323150034,2.207352552,0,0,38,55,0.037338764,0.820485991,0,0,30,7,0.004752206,0.113512157,0,0,3,230,0.156143924,0.906680706,0,0,25,8081,5.486082824,13.7321021,1,0,182,8551,5.805159538,9.540569866,3,0,134,2233,1.515953836,4.888559396,0,0,86,1064,0.72233537,0.933027435,0,0,5,156,0.105906314,1.046954244,0,0,26,0,0,0,0,0,0,-49,-0.048951049,0.215873571,0,-1,0,13757,9.339443313,18.33582926,3,0,314,9446,6.412763069,10.43389648,3,0,149,25,0.016972166,0.45636776,0,0,15,581,0.39443313,2.042655579,0,0,37,2109,1.431771894,1.558504255,1,0,49,38,0.025797692,0.32241835,0,0,9,6726,4.566191446,8.205735846,2,0,112,1332,0.904276986,3.75737527,0,0,55,912,0.619144603,2.045232414,0,0,29,14816,10.05838425,19.07413631,4,0,254,1421,0.964697895,3.907226121,0,0,60
